Caption,Image Link 1,Image Link 10,Image Link 2,Image Link 3,Image Link 4,Image Link 5,Image Link 6,Image Link 7,Image Link 8,Image Link 9,Image URLs,Likes,Media Count,Number of Comments,Post Owner
"Sogwa ~ Each year, nomads move their herds to higher pastures for winter grazing in a period called Sogwa by the nomads of Ritoma. Moving towards new grounds with their sheep and yak, the journey takes nomads through rolling hills ranging in altitude between 3200 meters and 4000 meters above sea level, before arriving at their new home for the season. To celebrate the launch of the new core blanket collection, along with the end of Sogwa, we interviewed Rinchen Dhundup, 35, and Dugmo Tsering, 34, a couple that makes up the last generation of nomads taking part in this annual tradition on the decline. Link in bio for interview",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2846675206916773136_1580798609.jpg,,,,,,,,,,,1009,1,10,norlha_atelier
"Tibetan Shirt ~ one of our classics and most loved by locals in Ritoma. This oversized shirt is made of a light and softly textured yak khullu and silk blend. With a traditional Tibetan cut and oversized fit, its details include a mandarin collar, hand-knotted button closures, and loose kimono sleeves.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2844223295752485988_1580798609.jpg,,,,,,,,,,,643,1,2,norlha_atelier
"Inspired by the traditional way of life on the Tibetan Plateau, Norlha’s core blanket collection reflects the landscape’s rugged beauty and the hardiness of the people and animals who live in harmony with this harsh but spectacular environment. This collection celebrates yak khullu’s natural shades, complemented by a soft palette of earthy tones that mirror the colours of the plateau. Incredibly soft to the touch, these luxurious, hard-wearing blankets are made to last for generations. 
 
The Nomad Classic Boiled Throw is made from 100% yak khullu. The blanket is created by one artisan using a four-pedal loom and features blanket stitching along its four sides. The finished fabric is boiled for added density and an incredibly soft, fleece-like touch. This blanket has a densely hand sewn blanket stitch on all four sides.

First photo by @kinbykin 
Second photo by @adam.j.barclay , styling @___lui___",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2840268712818037900_1580798609.jpg,,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2840268712818017585_1580798609.jpg,,,,,,,,,855,2,4,norlha_atelier
"Sagadawa, the fourth lunar month of the year, is the holiest in the Buddhist calendar. It begins with the new moon, and the 15th day, the full moon, is celebrated as the Buddha’s birthday in Mahayana and Theravada countries alike. It is said that any merit acquired during Sagadawa is multiplied manifold, and many Buddhist dedicate the month to acquiring merit. It is a time to stock up on merit, a spiritual investment towards the next life, and many commitments are made, for the whole month, sometimes longer. Read more about Sagadawa and how Norlha is giving thanks to the elders of the community during this month ~",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2838095109846624997_1580798609.jpg,,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2838095109838336262_1580798609.jpg,,,,,,,,,601,2,2,norlha_atelier
Wandi Kyi on the Plateau by @nikkimcclarron,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2835056278053744877_1580798609.jpg,,,,,,,,,,,939,1,9,norlha_atelier
"The making of the Feather Waterfall Scarf now up on our journal ~ Read about the processes done in our atelier to create this softly textured yak khullu and silk-blend summer scarf featuring a centre panel of naturally pleated fabric, an effect which is created by balancing yak wool and silk in its weave. First image by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2831961774970935855_1580798609.jpg,,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2831961774593573634_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2831961774593567376_1580798609.jpg,,,,,,,,568,3,4,norlha_atelier
"Summer Blazer ~ This unlined summer blazer is made of a soft and breathable yak khullu and silk blend. With a casual, soft-tailored fit, it fastens with blonde horn buttons and features twin needle topstitching, large patch pockets and raw edges.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2827640489818376138_1580798609.jpg,,,,,,,,,,,712,1,3,norlha_atelier
"Pleat Front Skirt ~ This long, A-line skirt is made of medium-weight organic cotton. It is cropped at the ankle and generously wraps around the body with a pleated insert at the front. It can be fastened at the waist or hips with a deep red, handwoven sash with multiple buttonholes and tassel fringing. Its design is inspired by the traditional woollen skirts worn by women on the Tibetan Plateau.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2826306310851218460_1580798609.jpg,,,,,,,,,,,1010,1,2,norlha_atelier
"Norlha Artisans ~ Pagpa Tso was one of the first ten people to be trained by Norlha. Her steadfastness and perseverance is one that has awed all of us at Norlha, and made her into one of our best weavers today. ""Not a single thread will escape me"" She catches every break in her weave and fixes it, making her products a favorite of the finishing team. She loves the Tibetan Shirt, a piece she feels to be timeless and could be worn with her Traditional robe.

Creating a bridge between our global community and family of artisans in Ritoma, we have invited 4 Norlha artisans to share their favorite pieces with us. Link in bio to journal ~
 
Photos by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2825573658519096205_1580798609.jpg,,,,,,,,,,,2885,1,20,norlha_atelier
"Spinning is a natural activity in most pastoral cultures and one of the oldest traditions of using Yak Khullu fiber.

When Norlha’s atelier opened, most women could spin within days, though many had never even tried. A common activity a generation ago, it has been pushed back by the cash economy and ready made goods available in the market place. Still, most women saw their mothers and grandmothers spin and weave and it came to them naturally ~ photo by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2823995204426127021_1580798609.jpg,,,,,,,,,,,644,1,1,norlha_atelier
"Earth Day ~ A poem composed by Jampa Dhundup

Don’t contaminate water, it is the 
blood of the earth
Don’t dig the ground, it is the 
earth’s flesh and bones
Don’t cut down our forests, they 
are the earth’s skin and fur
Protect the earth, it is our home.

To read the complete journal follow the link in bio ~ photo by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2821820793547774099_1580798609.jpg,,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2821820793472288275_1580798609.jpg,,,,,,,,,1237,2,10,norlha_atelier
"Funnel Neck Shirt ~ This lightweight shirt is made of a natural white khullu and silk blend. It features a graceful funnel neck with a tear-drop drape. Its patch pocket is subtly finished with raw threading. Its loose cut is gently tailored with a large pleat, diagonally marked by a twin-needle stay-stitch at the lower back.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2821097064312251307_1580798609.jpg,,,,,,,,,,,1312,1,4,norlha_atelier
Nomad Net Scarf (Natural Grey Base) ~ This intensely soft oversized scarf is woven from 100% yak khullu. Its loose weave was developed by our master weaver using only two of the four pedals on the loom.,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2820611830398840120_1580798609.jpg,,,,,,,,,,,1125,1,5,norlha_atelier
Red earth walls of the local Monastery in Ritoma ~ Photo by @kinbykin,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2819856963715565670_1580798609.jpg,,,,,,,,,,,503,1,1,norlha_atelier
Baby yak interview link in bio ~ launching soon,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2816289933406074285_1580798609.jpg,,,,,,,,,,,802,1,3,norlha_atelier
Spring on the Plateau ~ Pema by @nikkimcclarron,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2815250187800291829_1580798609.jpg,,,,,,,,,,,479,1,1,norlha_atelier
"Sign up to our newsletter to receive our bi monthly curated news for the mind, body and spirit. Next edition is launching this Saturday. 

I N S I G H T 
Learn ~ about the traditional Mixtec craft of dyeing with purpura snail from the ocean.

Discover ~  how @simonballen transforms waste products of gold mining into beautiful glass objects. 

Experience ~ @erikbergrin ‘s latest work inspired by Tibetan Buddhist meditation practice and cycles of death and rebirth. 

C O N N E C T 

Venture ~ to Utopia, home to a group of aboriginal craftswomen who worked with Batik in the 80s.

Participate ~
in this virtual conversation on curating, collecting and Indian textiles on Wednesday, April 20. @gwmuseum 

Attend ~ Central Saint Martins webinar on Art and Migration led by artist Sara Shamsavari on Tuesday, May 26. @csm_news 

Collect ~ seeds with Biblioteca Semillas, a seed library in Oaxaca. @bibliotecadesemillas.oax 

N O U R I S H 

Follow ~ the sacred route of the Shikoku Pilgrimage in Japan. @emergencemagazine 

Listen ~ to songs inspired by folk herbalism and nature with Kelsey Berret @heavynettlegathering of Land of Verse. 

Care ~ for our trees, water and minerals with this reminder from Indigenous Elder Mamo Rumaldo Lozano Gil. @jaguarsiembra",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2811900655797615754_1580798609.jpg,,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2811900655789312010_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2811900655780855587_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2811900655713832599_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2811900655705490713_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2811900655696938983_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2811900655688510712_1580798609.jpg,,,,162,7,6,norlha_atelier
"As in all nomadic communities, felting was a part of daily existence, and every woman learned to felt the wool they sheared from their sheep, making mats and boots, which they colorfully decorated. We were lucky that so many people in Ritoma were talented felters. Norlha put yak felting on the map in 2012. 

Yak khullu is a short fiber, not considered suitable for felting or spinning. By adding modern equipment, we found that we could combine innovative technology and timeless know how in producing the first high quality yak felt. The life long experience of the Ritoma women with hand felting, coupled with their ingenuity, helped to create a quality of felt, soft and even, beyond anyone’s expectations which is now used to make fabrics and finished products. Photo by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2809472645206780022_1580798609.jpg,,,,,,,,,,,1298,1,8,norlha_atelier
"Campbell in our Tibetan shirt dress & jacquard scarf ~ This wrap shirt dress is made from an incredibly light and softly textured yak khullu and silk blend. Long and loose with an asymmetrical cut, it features set-in sleeves with oversized cuffs that split at the hand. Its collar references traditional Tibetan tailoring and features a quilted fold at the chest.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2807336477530900855_1580798609.jpg,,,,,,,,,,,1202,1,3,norlha_atelier
"We interviewed Dorjee Dhundup about the significance, rituals and traditions held during Laptse. 

‘This year, I donated the animal, which we call a Tsethar, meaning ‘Life that has been spared’. It is my attempt at negating the negative karma I accumulated as a nomad, having to kill for my livelihood over many years. I pledge to take good care of this animal until it dies of natural causes at a ripe old age, making sure it is well fed and protected from wolves.’ You can distinguish Tsethar yaks as they are dressed with prayer flags.

Read the full interview on our Journal ~ link in bio",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2805461268745417421_1580798609.jpg,,,,,,,,,,,686,1,3,norlha_atelier
Vastness of the Plateau ~,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2802558148239241181_1580798609.jpg,,,,,,,,,,,749,1,2,norlha_atelier
"Felted Prince scarf ~ This delicately textured scarf is made of 100% yak khullu. To create its double-faced design, Norlha artisans hand-felt soft, natural grey khullu to a loosely basket woven fabric. This felting process adds strength to the weave and creates a subtle textural and tonal variance.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2799659490606992507_1580798609.jpg,,,,,,,,,,,557,1,2,norlha_atelier
"Launching our latest collection of luxurious yak wool garments and scarves for spring and summer, offering soft, breathable and lightweight pieces for the warmer months. 

Situated in the alpine grasslands of the Tibetan Plateau, Norlha is profoundly influenced and led by its environment and the nomadic culture that has existed in Tibet for thousands of years. Reflecting this connection, Norlha is launching its first collection of the year alongside the Laptse Festival of Ritoma Village, an auspicious holiday that pays homage to the local deity Amnye Dongra and marks a day of peace and new beginnings. 

The pieces in this collection gesture towards traditional Tibetan dress, with colors echoing the tones of the Tibetan landscape when the sun bleaches the grass and the days are bright and long. As with all Norlha items, each garment is impeccably handwoven at Norlha Atelier on the Tibetan Plateau by highly skilled artisans using sustainable processes.

 A heartfelt thank you to everyone involved ~",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2797395969810850626_1580798609.jpg,,,,,,,,,,,1216,1,3,norlha_atelier
"This Friday, March 18, on the full moon, Norlha will be launching our first collection of the year alongside the Laptse Festival of Ritoma Village, where Norlha is based. Widely celebrated by the plateau’s nomad community, the Laptse Festival pays homage to the local deity Amnye Dongra and marks a day of peace and new beginnings. Hundreds of nomad families gather on foot and horseback for the day-long event, and the air is filled with the fragrant smoke of incense and paper prayer flags as they are thrown to the wind. Discover more about the meaning and significance of Laptse in our latest Founder's Journal. Link in bio ~ photo by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2795321182443698102_1580798609.jpg,,,,,,,,,,,957,1,4,norlha_atelier
"20% off selected pieces.

72 hour sale, ends 16th March ~ link in bio",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2793939430160623857_1580798609.jpg,,,,,,,,,,,846,1,5,norlha_atelier
"Women’s day, a day for reflection on the role, status and achievements of women in our world. Though Tibetan nomadic society is mostly patriarchal and male influence pervades, women’s role in society benefits from the status accorded to the female deities, enlightened beings and Bodhisattvas that abound in the Tibetan Buddhist pantheon, protecting and aiding practitioners on the path to enlightenment. The core purpose of Mahayana Buddhist practice is to renounce one’s personal welfare and seek to release all sentient beings from suffering. Tantric Buddhism provides the fastest path through the cultivation of wisdom, the female element, and compassion, the male one, which united into one will cause the attainment of this ultimate goal.

Female deities are said to appear in realized being’s visions and dreams, appearing in their lives in the guise of ordinary humans. Many are just born as women and can be recognized and revered, or just remain hidden, revealing their powers only when they choose to do so.

This pervading presence of deified or holy human females that permeates the culture at the esoteric level becomes a natural channel for women breaking barriers in society, especially today, when they gradually gain independence from their families and establish themselves in the work environment. In Ritoma, the home of the Norlha Atelier has seen local women take charge of their lives, giving a chance to those who cannot rely on their immediate families for support, adding another layer to female presence and capability. Photo by @nikkimcclarron",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2789437136371801329_1580798609.jpg,,,,,,,,,,,1107,1,5,norlha_atelier
"Felt vest ~ A seamless, raw-felted yak wool vest in natural grey and white khullu. Hand-felted and moulded at Norlha Atelier using a zero-waste process, this piece demonstrates remarkable craftsmanship and skill. With seamless pockets and a high neck, the vest’s lighter yak wool forms a cross-shaped design which traces the circumference of the body.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2788862244723485409_1580798609.jpg,,,,,,,,,,,761,1,2,norlha_atelier
"Norlha employs individuals from nomad families, equipping them with skills to become expert weavers, spinners, tailors, dyers and felters at the Norlha Atelier. Over the last decade, Norlha has trained 150 artisans, who now use their exceptional skills to create high-end textiles from yak khullu. Norlha is a circular company which reinvests profits in local infrastructure and training, thus building a strong foundation for generations of employees and their families. Dolkar *ོན་དཀར། a master spinner at Norlha ~ Photo by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2784633502508685699_1580798609.jpg,,,,,,,,,,,838,1,9,norlha_atelier
"Shepherd Jacket ~ This cropped jacket is inspired by traditional Tibetan outerwear. Incredibly warm in 100% yak khullu, the jacket features a twisted low waist cord tie, dropped sleeves and fringed welt pockets. It securely fastens across the chest and waist with large horn buttons.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2782231175600364307_1580798609.jpg,,,,,,,,,,,1557,1,17,norlha_atelier
"Until February 28th we are offering our customers 20% off selected blankets. Discount will be automatically applied at checkout.

A warm and enveloping blanket is as much an object of physical, as of mental comfort. Norlha’s blankets, woven and felted from the finest yak khullu, exemplify these attributes with their penetrating warmth and softness. Link in bio to sale ~",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2780906423883045016_1580798609.jpg,,,,,,,,,,,501,1,5,norlha_atelier
"Jigshe Tso pictured with her father in their Ritoma home ~ Jigshe Tso started working at Norlha when she was just 18 years old. She is one of the first ten nomads that Norlha recruited to train in 2007.

When Jigshe Tso was just 2 years old, she was struck with meningitis and while she recovered she lost her hearing. Today she has two children, lives with her parents and is one of Norlha's most skilled and highly paid artisans. Photo by @nikkimcclarron",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2779525461657268803_1580798609.jpg,,,,,,,,,,,704,1,8,norlha_atelier
"Long Felt Vest ~ To create the vest, the Khullu fibre is dampened with water and soap, which acts as a binding agent, matting the fibres together. The artisans then begin rolling and flattening out the fibre with their hands to form the vest over the next seven hours. 
After the rolling is complete and the felt vest is formed, it is washed to remove the soap and to make sure the fibres have “set” so the vest retains its shape and dimensions with any future washings. It is then left to dry for six to seven hours before it is ironed. This vest has been created using a unique, zero-waste process mastered by Norlha artisans. Photo by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2777900567732947062_1580798609.jpg,,,,,,,,,,,428,1,1,norlha_atelier
"This unisex shirt is made from an incredibly light and softly textured yak khullu and silk blend. With a traditional Tibetan cut and oversized fit, it provides comforting warmth during the cooler months.

Sign up to our newsletter in February & receive 15% off your order.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2776398387135393835_1580798609.jpg,,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2776398387085200144_1580798609.jpg,,,,,,,,,636,2,5,norlha_atelier
Jamyang Dolma a master tailor and her husband Jamphel Dorjee a master weaver at Norlha ~ Photo @kinbykin,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2774217321775852618_1580798609.jpg,,,,,,,,,,,8813,1,52,norlha_atelier
"Sign up to our newsletter to receive our bi monthly curated news for the mind, body and spirit. Next edition is launching tomorrow. Sign up to our newsletter in February & receive 15% off your order ~ link in bio",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2771395953606608324_1580798609.jpg,,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2771395953447281253_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2771395953321361195_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2771395953304697961_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2771395953262616649_1580798609.jpg,,,,,,200,5,2,norlha_atelier
Cloud Cape ~ A luxuriously soft cape in over-brushed natural white yak khullu and silk with a detachable hand-knitted collar. The cape can be left unbuttoned and draped over the shoulders or fastened at the sides and worn as an oversized jumper.,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2768449635460432060_1580798609.jpg,,,,,,,,,,,907,1,1,norlha_atelier
"Flet Ocean Bed Cover ~ This immensely soft blanket or bedcover is hand-felted from 100% yak khullu. It takes three Norlha artisans an entire day to create, using traditional felting techniques combined with innovations developed at the Norlha Atelier. Each blanket has a remarkable evenness across its surface and uniform weight. Norlha is the first atelier in the world to produce yak wool felt blankets of this scale and quality. Photo by @adam.j.barclay",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2767686098328954879_1580798609.jpg,,,,,,,,,,,660,1,3,norlha_atelier
Details of our Mountain Coat and Hand Knitted Wrist Warmers in natural grey ~,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2766215517951493462_1580798609.jpg,,,,,,,,,,,1088,1,4,norlha_atelier
"Happy Lunar New Year ~ The Tibetan calendar follows the twelve animal cycles, each of which lends unique characteristics to its bearer. A​ ​new lunar year marks new beginnings and new hope.

In the year of the Water Tiger

May these Auspicious Greetings

Bring you lasting joy

Thank you to @julie.daleyden for her beautiful illustration and print.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2763901889893552249_1580798609.jpg,,,,,,,,,,,1337,1,16,norlha_atelier
"Handspun Valley Scarf ~ A 100% yak khullu scarf. Its weft is woven from handspun wool, which gives it a softly rugged, uneven texture. This scarf is made using the naturally shed wool of four yak, which is then spun by a single artisan over two days in our atelier.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2763292450191850356_1580798609.jpg,,,,,,,,,,,751,1,2,norlha_atelier
Pagde and Tenzin Gyamtso on the Plateau wearing the Shepherd Jacket ~ Photo by @kinbykin,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2760479026629021822_1580798609.jpg,,,,,,,,,,,1127,1,4,norlha_atelier
"Funnel neck shirt ~ An oversized, everyday shirt in silk and natural grey khullu. It features contrast top stitching, a patch pocket and a casually draped funnel neck. Raw thread details move with the lightness of the shirt’s fabric. The loose cut is gently tailored with a large pleat, diagonally marked by a twin-needle stay-stitch at the lower back.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2756812054243603513_1580798609.jpg,,,,,,,,,,,1063,1,3,norlha_atelier
"​Year of the Tiger ​The Tibetan calendar follows the twelve animal cycles, each of which lends unique characteristics to its bearer. To mark the year of the tiger, we have crafted a special blessing for this year's auspicious celebration.

To celebrate the Lunar New Year with our community, we will be offering our customers a hand painted Year of the Tiger blessing and incense bundle with all purchases over $250.

Promotion ends on February 1st at midnight.

​Losar photos from the Plateau by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2754545084813930669_1580798609.jpg,,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2754545084805417334_1580798609.jpg,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2754545084797068362_1580798609.jpg,,,,,,,,809,3,7,norlha_atelier
Pagpa Tso འཕགས་པ་འཚ། hand spinning yak Khullu fibres into thread. Yak Khullu is the soft under down that the yak grows in the fall and sheds in late spring. Photo by @kinbykin,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2751646430652527150_1580798609.jpg,,,,,,,,,,,850,1,5,norlha_atelier
"In our latest edition of the home series, we have invited Maureen Doherty to explore this theme. Maureen is the founder of @eggtrading.  Since her late teens she has worked in fashion, bringing designers such as Fiorrucci, Valentino and Issey Miyake to prominence in the UK. Founding egg in 1994, Maureen’s vision was to create something that encapsulated her vision of what a shop should be, to sell the beautiful and everyday. An instinctive shopkeeper, Maureen is a visionary and a storyteller. The simple love of shop keeping and of dressing customers remains with her today, creating the perfect atmosphere, the unseen that makes something work, seem to be second nature. 
 
Thank you to Maureen Doherty for opening up egg to us. egg trading, carries a selection of Norlha blankets in their shop in London.
 
Sign up to our newsletter to join Maureen as she reflects on cherished clothing, heirlooms and what keeps her inspired from the egg shop in London.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2750417249014682491_1580798609.jpg,,,,,,,,,,,834,1,1,norlha_atelier
Dorjee Tsering and Pema Tashi in the Norlha blazer on the Plateau ~ shot by @kinbykin,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2750150655060012946_1580798609.jpg,,,,,,,,,,,693,1,2,norlha_atelier
"Long felt vest ~ A seamless, raw-felted vest in natural dark brown yak khullu in a long silhouette with seamless breast pockets. It features a graphic felted edging technique also seen in Norlha’s Ocean Blanket. Hems and edges are hand-felted to shape using a unique, zero-waste process mastered by Norlha artisans.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2749434183320454221_1580798609.jpg,,,,,,,,,,,1311,1,7,norlha_atelier
Our Nomad Fringed Blanket and Nomad Classic Throw at @eggtrading by @adam.j.barclay,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2747412769704897131_1580798609.jpg,,,,,,,,,,,775,1,6,norlha_atelier
"Felt vest ~ A seamless, raw-felted yak wool vest in natural grey and white khullu. Hand-felted and moulded at Norlha Atelier using a zero-waste process, this piece demonstrates remarkable craftsmanship and skill. With seamless pockets and a high neck, the vest’s lighter yak wool forms a cross-shaped design which traces the circumference of the body.

The khullu used to make this vest is a rare fibre, as only one in every hundred yak possesses a grey coat.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2744510565470405423_1580798609.jpg,,,,,,,,,,,1140,1,0,norlha_atelier
"As 2021 comes to a close, we look back with pride at the trajectory and challenges that we rode during this second pandemic marked year. Spread out over four continents, Asia, North and South America and Europe, our team coordinated daily to sustain Norlha’s mission of empowering a local community as artists of the rare Yak Khullu through our ethical Tibetan Enterprise. 

As a small-scale enterprise, the key to Norlha’s long term success is our commitment to being a circular business, driven by a strategy of values, primarily, value over volume. We strive to raise the value of our nature and culture through a sustainable enterprise where natural and monetary resources are regenerative, not exploitive. At Norlha, we believe in positive luxury.

Our focus in 2021, has been a continuation of our commitment to the Norlha community spanning from the makers of our products to our customers around the world. We are honored and humbled by B-corp for our ‘Best of the World’ award, a recognition for being a part of the top 10 percentile of companies who make the greatest community impact in the world. As we completed our 14th year at Norlha, we celebrated this award with 15 more artisans who completed 10 years with us, training and perfecting their skills to maturity.

The dedication of our artists was matched by our trainers in technique, design and marketing, who joined us from around the world, working through different time zones carried by our shared belief in the exceptional qualities of yak fiber. Norlha became a virtual bridge of cultural exchange as artisans on the Tibetan Plateau worked with designers and fellow artisans spread out over the globe. The launch of each collection saw an improvement of products rather than seeking yearly novelty. The year concluded with customers from 32 different countries, broadening our community of people who believe and support our creation of Values and Value over volume. We want to give our heartfelt thanks to each and every owner of a Norlha creation; one that can last a lifetime and be passed down over generations. Photo by @kinbykin",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2741638198012514650_1580798609.jpg,,,,,,,,,,,2600,1,29,norlha_atelier
"Smock Jumper ~ A generously cut, slouched neck jumper in 100% yak wool with a downy touch. Raw seams across the shoulders and along the arms add subtle embellishment. The jumper’s loose, boxy fit can be easily layered over shirts or thermal under-layers, or beneath an oversized winter coat.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2737956759798630219_1580798609.jpg,,,,,,,,,,,526,1,1,norlha_atelier
Serwu and a white coated Yeko ( Baby Yak) only one in every thousand yak possesses a white coat.,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2735804220227478026_1580798609.jpg,,,,,,,,,,,832,1,0,norlha_atelier
Wandi Tso and Pema on the Plateau in the Cloud Cape ~ protection from the elements. Photo by @kinbykin,/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2735100875125021036_1580798609.jpg,,,,,,,,,,,953,1,3,norlha_atelier
"In our latest edition of this series, we have invited Galya Bisengalieva @galbisen to dive into the topic. A Kazakh-British composer and violinist, the music of Galya Bisengalieva is dark and atmospheric. Galya centres unyielding drones as she weaves across genres like folk, ambient, classical, and electronic music. An internationally-recognised performer, Galya has played at venues including the Barbican, Royal Festival Hall, National Centre for the Performing Arts in Mumbai, Brooklyn Academy of Arts and more.
 
Sign up to our newsletter to join Galya as she reflects on memories of her home country, inspiration and more from her London home. ~ link in bio",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2733625333037112804_1580798609.jpg,,,,,,,,,,,793,1,7,norlha_atelier
"Hand knitted scarf ~ This luxurious ribbed scarf is hand-knitted by a highly-skilled Norlha artisan over 15 days. It is made from natural dark brown yak khullu and features set-in knit pockets at both ends, which close with a tonal brown horn button.",/workspaces/SMA_Y_Bhutan/data/analysis/Norla Atelier IG Photos/2731477763548956368_1580798609.jpg,,,,,,,,,,,1102,1,2,norlha_atelier
